Dataset	Random-mean	P-value
0	0.35883312	1.5158166100151556e-05
1	0.35559279	9.409882598971394e-06
2	0.35757534	1.25921968903525e-05
3	0.36301864	2.818973608019097e-05
4	0.35908712	1.5737560134781902e-05
5	0.3525497	6.032685435631429e-06
6	0.36941109	7.328015517815116e-05
7	0.36225135	2.515041909926974e-05
8	0.35389823	7.343386408540639e-06
9	0.36010672	1.8298420201233143e-05
10	0.36479102	3.67087905817074e-05
11	0.35822799	1.3863388818403251e-05
12	0.35990916	1.777119537270534e-05
13	0.36200789	2.425704179076621e-05
14	0.3536826	7.115809204911844e-06
15	0.35684242	1.13048715149253e-05
16	0.35023353	4.310546729791138e-06
17	0.36001429	1.8049809709285054e-05
18	0.35830077	1.401298516141882e-05
19	0.36365222	3.0977736304026036e-05
20	0.35969732	1.7222940208038617e-05
21	0.36792087	5.861054632663566e-05
22	0.35486391	8.456917749717073e-06
23	0.36506812	3.825841258890065e-05
24	0.35176117	5.3791719303738724e-06
25	0.34810713	3.1717567951228926e-06
26	0.35521842	8.907516702709727e-06
27	0.35706031	1.1672979929169853e-05
28	0.35619795	1.0283568567520169e-05
29	0.35858073	1.4603853182449115e-05
30	0.36147494	2.241178932234732e-05
31	0.36239017	2.56746451510635e-05
32	0.36380593	3.169513948149138e-05
33	0.36288665	2.764162679867104e-05
34	0.35710267	1.174594423164242e-05
35	0.3635148	3.035026313502646e-05
36	0.36146039	2.236345453076584e-05
37	0.36103771	2.100443292592912e-05
38	0.35695663	1.1496327432746967e-05
39	0.36360239	3.074870670127072e-05
40	0.35932722	1.6305880207604737e-05
41	0.35475495	8.323130407761541e-06
42	0.35630984	1.0453916226868702e-05
43	0.35854703	1.4531410888616143e-05
44	0.36559098	4.136460111596478e-05
45	0.35065252	4.580096101312379e-06
46	0.36783257	5.784053276242415e-05
47	0.36501384	3.794974726871882e-05
48	0.36017411	1.84818640609464e-05
49	0.3591154	1.580344261769278e-05
50	0.36027275	1.875373858016251e-05
51	0.36219624	2.4945321268149442e-05
52	0.36254546	2.6274176649330034e-05
53	0.35945296	1.661176244313678e-05
54	0.35412372	7.589291550318705e-06
55	0.35438286	7.882252441030443e-06
56	0.35673595	1.1129305274314617e-05
57	0.36310079	2.853641160762806e-05
58	0.35566005	9.503143198453638e-06
59	0.36646473	4.71341274673054e-05
60	0.35337002	6.798572808803132e-06
61	0.35532909	9.05312118145879e-06
62	0.36529407	3.95707583567421e-05
63	0.34947542	3.863170536022773e-06
64	0.36196036	2.4086411212521875e-05
65	0.36351643	3.0357630087905314e-05
66	0.3542117	7.687492296410749e-06
67	0.35914399	1.5870331456653037e-05
68	0.36854661	6.437135262834574e-05
69	0.36878541	6.671726782766436e-05
70	0.36039367	1.909255533518717e-05
71	0.36270311	2.6897307059945677e-05
72	0.36643262	4.690837494293669e-05
73	0.36239703	2.5700835282733552e-05
74	0.36083942	2.0395992344518516e-05
75	0.35565129	9.490943888359875e-06
76	0.35615271	1.0215495177778201e-05
77	0.35803854	1.3481530990182906e-05
78	0.35730843	1.210700068117505e-05
79	0.35911061	1.5792263965600572e-05
80	0.35460447	8.141889904598293e-06
81	0.36572352	4.2191650381054496e-05
82	0.36818531	6.097890045311602e-05
83	0.3621894	2.4919983764575186e-05
84	0.35867462	1.4807618325562303e-05
85	0.35763642	1.2705976028572603e-05
86	0.36109692	2.1189653756171817e-05
87	0.35591118	9.859725828053709e-06
88	0.36200157	2.4234282968907433e-05
89	0.35697876	1.1533803941548207e-05
90	0.35741692	1.2301886623117994e-05
91	0.34599564	2.3430283929235123e-06
92	0.35664579	1.0982798920647073e-05
93	0.35936379	1.639424916972148e-05
94	0.36837953	6.277954171134342e-05
95	0.35741297	1.2294735517002213e-05
96	0.36147899	2.24252621364171e-05
97	0.35833119	1.4075996339376457e-05
98	0.36255498	2.6311388024016705e-05
99	0.35412243	7.587861212645437e-06
100	0.35532184	9.043509042657015e-06
101	0.36129059	2.1807120929219227e-05
102	0.36486181	3.709853772921875e-05
103	0.36518661	3.894104446309318e-05
104	0.35324614	6.6768606397542545e-06
105	0.36517371	3.886613383120861e-05
106	0.36303637	2.8264195157224856e-05
107	0.36483018	3.692387932216835e-05
108	0.35391784	7.364446511945457e-06
109	0.36683863	4.984493867986779e-05
110	0.36174166	2.3316800722818134e-05
111	0.36076051	2.015885328630451e-05
112	0.35641427	1.0615490527836588e-05
113	0.34604229	2.358711223234782e-06
114	0.35300864	6.4496756995012295e-06
115	0.36204145	2.4378256770805392e-05
116	0.35713182	1.1796423213718817e-05
117	0.35283041	6.284361998660427e-06
118	0.3592097	1.6025155505128373e-05
119	0.35652865	1.0795370429815896e-05
120	0.36200985	2.426410429808131e-05
121	0.35529099	9.00272349720325e-06
122	0.36698952	5.09829362091389e-05
123	0.36248576	2.6042034062249785e-05
124	0.35272587	6.1894096084414826e-06
125	0.34962882	3.949711614906943e-06
126	0.36422139	3.371934891772458e-05
127	0.35754841	1.2542360818243894e-05
128	0.35826147	1.3932003417958174e-05
129	0.3570594	1.1671417527652654e-05
130	0.35823933	1.388659078659242e-05
131	0.35832907	1.4071595729048987e-05
132	0.35619765	1.0283115638949623e-05
133	0.35831366	1.403965016953277e-05
134	0.36251229	2.6144938414885308e-05
135	0.36078393	2.0228941923176904e-05
136	0.35374796	7.184022990694883e-06
137	0.36367995	3.110593526400168e-05
138	0.35599072	9.975475751740514e-06
139	0.37447088	0.0001567384627207105
140	0.35831104	1.4034226121335359e-05
141	0.36054507	1.9525532156539822e-05
142	0.36617222	4.511742333647441e-05
143	0.35581773	9.725474337492628e-06
144	0.36502495	3.801271943143823e-05
145	0.35569742	9.555364357277564e-06
146	0.36487212	3.715564882298684e-05
147	0.35089216	4.741917510855379e-06
