Dataset	Random-mean	P-value
0	0.23326792	2.3686489155692925e-09
1	0.22890813	8.541574326426913e-09
2	0.22777148	1.2010931044011453e-08
3	0.22393946	3.864702872502856e-08
4	0.22109725	9.370952803529824e-08
5	0.23248711	2.9716704774846323e-09
6	0.22790516	1.153734841072272e-08
7	0.22298704	5.191007918444432e-08
8	0.23150065	3.964891978847993e-09
9	0.22714798	1.449681817193637e-08
10	0.22976525	6.617171894735423e-09
11	0.23268613	2.804411600690425e-09
12	0.22541711	2.4539988214540303e-08
13	0.21774535	2.716468668289888e-07
14	0.23004974	6.081640755600511e-09
15	0.22983694	6.477829595493692e-09
16	0.22494628	2.834754023198208e-08
17	0.22600216	2.0526198424350554e-08
18	0.22911629	8.026984436079069e-09
19	0.22662741	1.697255018679165e-08
20	0.22493733	2.842549287008857e-08
21	0.22916706	7.906360110230307e-09
22	0.21947942	1.5622673607181848e-07
23	0.22002138	1.3157062958388195e-07
24	0.22094411	9.833385109421798e-08
25	0.2192053	1.704416471424008e-07
26	0.22492487	2.8534381620000332e-08
27	0.22217489	6.685422141619817e-08
28	0.22884878	8.694389366347927e-09
29	0.22326308	4.7646815832564765e-08
30	0.21951992	1.5423135543191922e-07
31	0.22300263	5.1659237406997934e-08
32	0.22139787	8.526582086056882e-08
33	0.22760948	1.2611591055682827e-08
34	0.22101861	9.605583215681074e-08
35	0.22773084	1.2158810452125985e-08
36	0.22051412	1.1260153150429394e-07
37	0.22500378	2.7851907661471696e-08
38	0.22643124	1.8014126057363806e-08
39	0.22340575	4.558517752810075e-08
40	0.23016536	5.876868206963399e-09
41	0.22528807	2.552836412615186e-08
42	0.22644436	1.7942468351753106e-08
43	0.2237893	4.048240118190744e-08
44	0.23269534	2.7969090847495024e-09
45	0.22575975	2.210093315975174e-08
46	0.22953024	7.0958494633216415e-09
47	0.22520344	2.619857908123892e-08
48	0.22951127	7.136001916290062e-09
49	0.22559333	2.325302254948477e-08
50	0.22931856	7.557319582424194e-09
51	0.22709219	1.4743467447248077e-08
52	0.22934529	7.49739233614125e-09
53	0.22959064	6.969538397615585e-09
54	0.23096231	4.644556261217969e-09
55	0.22512543	2.683228593870696e-08
56	0.22297429	5.211614927396771e-08
57	0.2300742	6.0377192639391115e-09
58	0.22292459	5.2927419622613764e-08
59	0.22449134	3.2600673220633336e-08
60	0.22088407	1.0020974509010904e-07
61	0.23476091	1.5406071068991138e-09
62	0.22413645	3.6367326686073535e-08
63	0.22452212	3.2293366488159964e-08
64	0.22426076	3.499984021525003e-08
65	0.23164104	3.80500504248783e-09
66	0.22393461	3.870496085968528e-08
67	0.22618329	1.9424754603372777e-08
68	0.22515521	2.658854336782025e-08
69	0.2271265	1.4591278562575255e-08
70	0.21641411	4.168825072699589e-07
71	0.22691328	1.556376625839577e-08
72	0.22990571	6.346984591275908e-09
73	0.22458135	3.171031203553715e-08
74	0.22061943	1.089229135852956e-07
75	0.22270196	5.672267873520964e-08
76	0.2218357	7.433337005821082e-08
77	0.22687809	1.5730526271218734e-08
78	0.2198043	1.4093204934785039e-07
79	0.226109	1.986901271023584e-08
80	0.22696975	1.529993134553845e-08
81	0.23298878	2.5683322276569218e-09
82	0.22100343	9.651559347736247e-08
83	0.22639318	1.8223658501564665e-08
84	0.22509292	2.7100980104036503e-08
85	0.22980967	6.530476320262073e-09
86	0.23151942	3.94312286016515e-09
87	0.2235892	4.306735474741095e-08
88	0.21676692	3.720383030549507e-07
89	0.22562583	2.3023306853801308e-08
90	0.22453308	3.218465769371101e-08
91	0.2231991	4.860202207856764e-08
92	0.2224404	6.153835483363747e-08
93	0.22828711	1.0286720774380274e-08
94	0.22632763	1.8590390300172193e-08
95	0.2297312	6.68442506775528e-09
96	0.21984956	1.3892579304274345e-07
97	0.21951703	1.543728780422636e-07
98	0.22468637	3.070279646209414e-08
99	0.22214571	6.746632606900618e-08
100	0.22910733	8.048467192461986e-09
101	0.22475466	3.0065249542444626e-08
102	0.22097045	9.752221488827829e-08
103	0.22177877	7.566991244098745e-08
104	0.22610363	1.9901525268029077e-08
105	0.23092429	4.696852640390062e-09
106	0.22623002	1.9150520453552047e-08
107	0.22955216	7.049740778773171e-09
108	0.21607596	4.650201606919289e-07
109	0.2261931	1.936685385685067e-08
110	0.22278113	5.5342208286672657e-08
111	0.22871805	9.040939325227202e-09
112	0.22281108	5.4828955847881075e-08
113	0.22154035	8.153893318762614e-08
114	0.21936844	1.6183037333647917e-07
115	0.22431191	3.445251164492487e-08
116	0.22685028	1.58636050722997e-08
117	0.22926351	7.682287926422635e-09
118	0.22171876	7.710531225178344e-08
119	0.2218202	7.469485987391968e-08
120	0.23159732	3.8540760260122655e-09
121	0.23601825	1.0762869197803845e-09
122	0.22503658	2.7573155178751637e-08
123	0.22636475	1.8381798809917923e-08
124	0.22614554	1.964921851712511e-08
125	0.22530991	2.535826605042825e-08
126	0.2200132	1.3191163310071268e-07
